 Mach Number             Cd Rocket - (Unpowered) Body Skin Friction      Nose Pressure Drag      Base Drag               Body Pressure Drag      Interference Drag       Fin Skin Friction      
 5.40000000000000E-0001  2.47937868890256E-0001  1.24693261372808E-0001  3.24784790356158E-0002  8.21252083108854E-0002  8.64092017094619E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 5.60000000000000E-0001  2.51896144074298E-0001  1.23971701348909E-0001  3.69696640746304E-0002  8.23638607212837E-0002  8.59091792947451E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 5.80000000000000E-0001  2.56487065045157E-0001  1.23263085207865E-0001  4.20818986102222E-0002  8.26002685614983E-0002  8.54181266557171E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 6.00000000000000E-0001  2.61795641718424E-0001  1.22566335923948E-0001  4.79010625324091E-0002  8.28347135179225E-0002  8.49352974414355E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 6.20000000000000E-0001  2.67918859017043E-0001  1.21880496773413E-0001  5.45249113635856E-0002  8.30674480133332E-0002  8.44600286671134E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 6.40000000000000E-0001  2.74967305927712E-0001  1.21204715648733E-0001  6.20647184432581E-0002  8.32986988512916E-0002  8.39917298442977E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 6.60000000000000E-0001  2.86732915058229E-0001  1.20538231777737E-0001  7.43130255831074E-0002  8.35286703196274E-0002  8.35298737775708E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 6.80000000000000E-0001  3.02533200390604E-0001  1.19880364421831E-0001  9.05878902492717E-0002  8.37575468462291E-0002  8.30739887327122E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 7.00000000000000E-0001  3.19187149880124E-0001  1.19230503212699E-0001  1.07708786211260E-0001  8.39854952821372E-0002  8.26236517402810E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 7.20000000000000E-0001  3.36479935073457E-0001  1.18588099853127E-0001  1.25461320063202E-0001  8.42126668726774E-0002  8.21784828445045E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 7.40000000000000E-0001  3.54235085340705E-0001  1.17952660959577E-0001  1.43669411400663E-0001  8.44391989661282E-0002  8.17381401433652E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 7.60000000000000E-0001  3.72307502467404E-0001  1.17323741865138E-0001  1.62188312552346E-0001  8.46652165004984E-0002  8.13023154942064E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 7.80000000000000E-0001  3.90577840484731E-0001  1.16700941234116E-0001  1.80898992870577E-0001  8.48908333018600E-0002  8.08707307817821E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 8.00000000000000E-0001  4.08947962240920E-0001  1.16083896365599E-0001  1.99703599186993E-0001  8.51161532219514E-0002  8.04431346637526E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 8.20000000000000E-0001  4.27489146409790E-0001  1.15724456610374E-0001  2.18521769752952E-0001  8.52482359744601E-0002  7.99468407200230E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 8.40000000000000E-0001  4.45965719080438E-0001  1.15416649615166E-0001  2.37287628640996E-0001  8.53618354053644E-0002  7.89960541891047E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 8.60000000000000E-0001  4.64532266049485E-0001  1.15104179905237E-0001  2.55947325366794E-0001  8.57247282903998E-0002  7.75603248705386E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 8.80000000000000E-0001  4.85437225140775E-0001  1.14787203145638E-0001  2.74457013427774E-0001  8.86278713706834E-0002  7.56513719667979E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 9.00000000000000E-0001  5.09009599596773E-0001  1.14465871667787E-0001  2.92781183753885E-0001  9.44341575312505E-0002  7.32838664384976E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 9.20000000000000E-0001  5.35222739293615E-0001  1.14140334535907E-0001  3.10891286351393E-0001  1.03143586772101E-0001  7.04753163421343E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 9.40000000000000E-0001  5.64056077052907E-0001  1.13810737612143E-0001  3.28764586894504E-0001  1.14756159093235E-0001  6.72459345302373E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 9.60000000000000E-0001  5.89927355668829E-0001  1.13477223620383E-0001  3.40816408580121E-0001  1.29271874494653E-0001  6.36184897367091E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 9.80000000000000E-0001  6.34480910600690E-0001  1.13139932208808E-0001  3.68429747591121E-0001  1.46690732976355E-0001  6.22049782440624E-0003  0.00000000000000E+0000  0.00000000000000E+0000 
 1.00000000000000E+0000  7.09974502940157E-0001  1.12799000011199E-0001  3.94373573408178E-0001  1.67012734538340E-0001  3.57891949824401E-0002  0.00000000000000E+0000  0.00000000000000E+0000 
 1.02000000000000E+0000  1.52058098768772E+0000  1.12283068055039E-0001  4.18778675136905E-0001  1.90237879180608E-0001  1.15168242755520E-0001  6.84113122559645E-0001  0.00000000000000E+0000 
 1.04000000000000E+0000  1.68352795848487E+0000  1.11765000788781E-0001  4.41763323039283E-0001  2.16366166903160E-0001  2.44369996526722E-0001  6.69263471226924E-0001  0.00000000000000E+0000 
 1.06000000000000E+0000  1.78807350059889E+0000  1.11244940597405E-0001  4.63434677081464E-0001  2.28406609516497E-0001  3.24339884747332E-0001  6.60647388656190E-0001  0.00000000000000E+0000 
 1.08000000000000E+0000  1.78502387764397E+0000  1.10723026258753E-0001  4.83890014163898E-0001  2.17999989994145E-0001  3.17863634606743E-0001  6.54547212620432E-0001  0.00000000000000E+0000 
 1.10000000000000E+0000  1.78701320647897E+0000  1.10199393021786E-0001  5.03217800211075E-0001  2.12195990260539E-0001  3.11586617664517E-0001  6.49813405321050E-0001  0.00000000000000E+0000 
 1.12000000000000E+0000  1.79170798993898E+0000  1.09674172683203E-0001  5.21498629123585E-0001  2.09095830402832E-0001  3.05500952913864E-0001  6.45938404815497E-0001  0.00000000000000E+0000 
 1.14000000000000E+0000  1.79657023274350E+0000  1.09147493662464E-0001  5.38806047147154E-0001  2.06363830528226E-0001  2.99599615221614E-0001  6.42653246184043E-0001  0.00000000000000E+0000 
 1.16000000000000E+0000  1.80156332265365E+0000  1.08619481075236E-0001  5.55207278355269E-0001  2.04061990633877E-0001  2.93876341117355E-0001  6.39798231471912E-0001  0.00000000000000E+0000 
 1.18000000000000E+0000  1.80663646062150E+0000  1.08090256805306E-0001  5.70763864564675E-0001  2.02185990719982E-0001  2.88325541828501E-0001  6.37270806703034E-0001  0.00000000000000E+0000 
 1.20000000000000E+0000  1.81146726648100E+0000  1.07559939574998E-0001  5.85532231019062E-0001  2.00431660800503E-0001  2.82942222887559E-0001  6.35001212198882E-0001  0.00000000000000E+0000 
 1.22000000000000E+0000  1.81718217256359E+0000  1.07028645014099E-0001  5.99564187515209E-0001  1.99345660850349E-0001  2.78303825791042E-0001  6.32939853392888E-0001  0.00000000000000E+0000 
 1.24000000000000E+0000  1.82252879031120E+0000  1.06496485727356E-0001  6.12907373250793E-0001  1.98259660900195E-0001  2.73815054407316E-0001  6.31050216025536E-0001  0.00000000000000E+0000 
 1.26000000000000E+0000  1.82751630914236E+0000  1.05963571360555E-0001  6.25605652497981E-0001  1.97173660950040E-0001  2.69468783702438E-0001  6.29304640631351E-0001  0.00000000000000E+0000 
 1.28000000000000E+0000  1.83215714597156E+0000  1.05430008665210E-0001  6.37699467214210E-0001  1.96087660999886E-0001  2.65258333957087E-0001  6.27681675135167E-0001  0.00000000000000E+0000 
 1.30000000000000E+0000  1.83646382856946E+0000  1.04895901561907E-0001  6.49226151860546E-0001  1.94999991049808E-0001  2.61177436511593E-0001  6.26164347585605E-0001  0.00000000000000E+0000 
 1.32000000000000E+0000  1.84068276019590E+0000  1.04361351202308E-0001  6.60220214983629E-0001  1.94141991089189E-0001  2.57220202625054E-0001  6.24739000295714E-0001  0.00000000000000E+0000 
 1.34000000000000E+0000  1.84459961364438E+0000  1.03826456029864E-0001  6.70713591508812E-0001  1.93283991128570E-0001  2.53381095123188E-0001  6.23394479853943E-0001  0.00000000000000E+0000 
 1.36000000000000E+0000  1.84822963492471E+0000  1.03291311839247E-0001  6.80735869172558E-0001  1.92425991167951E-0001  2.49654902547847E-0001  6.22121560197110E-0001  0.00000000000000E+0000 
 1.38000000000000E+0000  1.85164273335351E+0000  1.02756011834540E-0001  6.90314492077555E-0001  1.91622991204807E-0001  2.46036715554400E-0001  6.20912522682203E-0001  0.00000000000000E+0000 
 1.40000000000000E+0000  1.85424733181284E+0000  1.02220646686202E-0001  6.99474943972460E-0001  1.90268991266954E-0001  2.42521905332194E-0001  6.19760844555031E-0001  0.00000000000000E+0000 
 1.42000000000000E+0000  1.85660827719608E+0000  1.01685304586837E-0001  7.08240913530123E-0001  1.88914991329100E-0001  2.39106103848642E-0001  6.18660963901382E-0001  0.00000000000000E+0000 
 1.44000000000000E+0000  1.85873879166498E+0000  1.01150071305791E-0001  7.16634443615380E-0001  1.87560991391247E-0001  2.35785185739633E-0001  6.17608099612925E-0001  0.00000000000000E+0000 
 1.46000000000000E+0000  1.86065145128749E+0000  1.00615030242603E-0001  7.24676066289246E-0001  1.86206991453393E-0001  2.32555251688405E-0001  6.16598111613845E-0001  0.00000000000000E+0000 
 1.48000000000000E+0000  1.86235818324342E+0000  1.00080262479331E-0001  7.32384925084941E-0001  1.84852991515540E-0001  2.29412613152075E-0001  6.15627391011533E-0001  0.00000000000000E+0000 
 1.50000000000000E+0000  1.86341884077919E+0000  9.95458468317780E-0002  7.39778885907798E-0001  1.83047556926826E-0001  2.26353778310048E-0001  6.14692772802745E-0001  0.00000000000000E+0000 
 1.52000000000000E+0000  1.86465586062399E+0000  9.90118598996359E-0002  7.46874637751744E-0001  1.81602458051472E-0001  2.23375439121757E-0001  6.13791465799385E-0001  0.00000000000000E+0000 
 1.54000000000000E+0000  1.86570821449136E+0000  9.84783761155826E-0002  7.53687784286265E-0001  1.80146598842309E-0001  2.20474459392903E-0001  6.12920995854302E-0001  0.00000000000000E+0000 
 1.56000000000000E+0000  1.86658743986484E+0000  9.79454677933375E-0002  7.60232927246703E-0001  1.78682021595101E-0001  2.17647863759661E-0001  6.12079159470036E-0001  0.00000000000000E+0000 
 1.58000000000000E+0000  1.86730437756730E+0000  9.74132051747082E-0002  7.66523742454910E-0001  1.77210616834913E-0001  2.14892827509539E-0001  6.11263985593226E-0001  0.00000000000000E+0000 
 1.60000000000000E+0000  1.86786921021471E+0000  9.68816564756451E-0002  7.72573049204646E-0001  1.75734133447499E-0001  2.12206667165670E-0001  6.10473703921254E-0001  0.00000000000000E+0000 
 1.62000000000000E+0000  1.86829149996147E+0000  9.63508879313258E-0002  7.78392873664816E-0001  1.74254188163261E-0001  2.09586831768563E-0001  6.09706718433503E-0001  0.00000000000000E+0000 
 1.64000000000000E+0000  1.86858022509648E+0000  9.58209638402879E-0002  7.83994506882282E-0001  1.72772274431083E-0001  2.07030894795775E-0001  6.08961585147055E-0001  0.00000000000000E+0000 
 1.66000000000000E+0000  1.86874381520748E+0000  9.52919466076316E-0002  7.89388557903113E-0001  1.71289770717978E-0001  2.04536546665706E-0001  6.08236993313055E-0001  0.00000000000000E+0000 
 1.68000000000000E+0000  1.86879018474338E+0000  9.47638967873110E-0002  7.94585002475782E-0001  1.69807948268999E-0001  2.02101587776828E-0001  6.07531749434455E-0001  0.00000000000000E+0000 
 1.70000000000000E+0000  1.86872676488509E+0000  9.42368731235310E-0002  7.99593227750889E-0001  1.68327978360329E-0001  1.99723922038277E-0001  6.06844763612069E-0001  0.00000000000000E+0000 
 1.72000000000000E+0000  1.86856053369229E+0000  9.37109325912723E-0002  8.04422073348797E-0001  1.66850939076909E-0001  1.97401550851786E-0001  6.06175037823528E-0001  0.00000000000000E+0000 
 1.74000000000000E+0000  1.86829804453308E+0000  9.31861304359583E-0002  8.09079869128250E-0001  1.65377821644339E-0001  1.95132567508662E-0001  6.05521655815876E-0001  0.00000000000000E+0000 
 1.76000000000000E+0000  1.86794545283181E+0000  9.26625202122851E-0002  8.13574469955091E-0001  1.63909536343251E-0001  1.92915151968791E-0001  6.04883774352397E-0001  0.00000000000000E+0000 
 1.78000000000000E+0000  1.86750854118836E+0000  9.21401538222298E-0002  8.17913287740084E-0001  1.62446918032780E-0001  1.90747565991613E-0001  6.04260615601651E-0001  0.00000000000000E+0000 
 1.80000000000000E+0000  1.86699274293462E+0000  9.16190815522555E-0002  8.22103320987984E-0001  1.60990731308275E-0001  1.88628148591706E-0001  6.03651460494400E-0001  0.00000000000000E+0000 
 1.82000000000000E+0000  1.86640316420117E+0000  9.10993521097287E-0002  8.26151182076152E-0001  1.59541675316900E-0001  1.86555311793995E-0001  6.03055642904391E-0001  0.00000000000000E+0000 
 1.84000000000000E+0000  1.86574460457084E+0000  9.05810126585665E-0002  8.30063122459717E-0001  1.58100388253418E-0001  1.84527536665800E-0001  6.02472544533342E-0001  0.00000000000000E+0000 
 1.86000000000000E+0000  1.86502157639758E+0000  9.00641088541286E-0002  8.33845055981265E-0001  1.56667451557046E-0001  1.82543369604877E-0001  6.01901590400263E-0001  0.00000000000000E+0000 
 1.88000000000000E+0000  1.86423832286826E+0000  8.95486848773702E-0002  8.37502580446056E-0001  1.55243393829030E-0001  1.80601418864400E-0001  6.01342244851407E-0001  0.00000000000000E+0000 
 1.90000000000000E+0000  1.86339883488389E+0000  8.90347834682719E-0002  8.41040997608557E-0001  1.53828694489332E-0001  1.78700351297406E-0001  6.00794008020324E-0001  0.00000000000000E+0000 
 1.92000000000000E+0000  1.86250686683383E+0000  8.85224459585601E-0002  8.44465331702430E-0001  1.52423787189683E-0001  1.76838889304725E-0001  6.00256412678438E-0001  0.00000000000000E+0000 
 1.94000000000000E+0000  1.86156595133398E+0000  8.80117123037343E-0002  8.47780346633907E-0001  1.51029062999139E-0001  1.75015807971686E-0001  5.99729021425514E-0001  0.00000000000000E+0000 
 1.96000000000000E+0000  1.86057941299622E+0000  8.75026211144143E-0002  8.50990561947497E-0001  1.49644873377233E-0001  1.73229932380138E-0001  5.99211424176935E-0001  0.00000000000000E+0000 
 1.98000000000000E+0000  1.85955038129321E+0000  8.69952096870229E-0002  8.54100267663051E-0001  1.48271532948868E-0001  1.71480135083369E-0001  5.98703235910897E-0001  0.00000000000000E+0000 
 2.00000000000000E+0000  1.85848180257876E+0000  8.64895140338163E-0002  8.57113538074386E-0001  1.46909322094125E-0001  1.69765333732536E-0001  5.98204094643895E-0001  0.00000000000000E+0000 
